province;red;green;blue;x;x
10867;113;75;251;Montemorelos;x
10868;53;9;134;Linares;x
10869;161;186;2;Reynosa;x
10870;120;44;149;Ciudad Victoria;x
10871;69;53;156;Tula;x
10872;156;250;131;Tampico;x
10873;16;130;115;Ciudad Valles;x
10874;190;163;53;San Luis Potosi;x
10875;145;129;67;Charcas;x
10876;95;113;176;Rio Grande;x
10877;119;204;144;Villaneuva;x
10878;30;5;31;Zacatecas;x
10879;177;84;139;Bermejillo;x
10880;216;225;253;El Ciento Veinte;x
10881;19;157;237;Rodeo;x
10882;115;86;230;Durango;x
10883;162;27;1;Santa Catarina de Tepehuanes;x
10884;226;65;148;Neuvo Ideal;x
10885;155;194;56;Aguascalientes;x
10886;165;25;72;Guadalajara;x
10887;41;158;214;Lago de Chapala;x
10888;243;33;140;Colima;x
10889;62;245;8;Celaya;x
10890;192;221;98;Guanajuato;x
10891;232;63;156;Queretaro;x
10892;146;45;150;San Joaquin;x
10893;10;9;22;Tulancingo;x
10894;152;29;197;Pachuca;x
10895;110;52;204;Molango;x
10896;49;27;213;Tuxpam;x
10897;166;102;159;Poza Rica;x
10898;17;223;122;Xalapa;x
10899;101;90;89;Cordoba;x
10900;160;50;54;S.J. Batista Tuxtepec;x
10901;231;47;150;Acayucan;x
10902;168;55;232;Minatitlan;x
10903;228;106;61;Zacatlan;x
10904;221;175;182;Puebla;x
10905;5;173;189;Lake Texcoco;x
10906;192;61;125;Taxco;x
10907;252;41;171;Atoyac de Alvarez;x
10908;59;252;116;Oaxaca;x
10909;47;145;93;La Crucecita;x
10910;171;31;110;Arriaga;x
10911;93;112;73;Tuxtla Gutierrez;x
10912;135;152;144;Palenque;x
10913;245;121;96;Cardenas;x
10914;235;18;157;Balancan;x
10915;41;104;156;Ciudad del Carmen;x
10916;216;51;39;Hopelchen;x
10917;176;41;13;Playa del Carmen;x
10918;138;213;151;Chunhuhub;x
10919;24;239;121;Sian Ka'an;x
10920;30;222;24;Chetumal;x
10921;156;250;90;Belmopan;x
10922;23;106;184;Sayaxche;x
10923;85;159;151;Coban;x
10924;111;93;134;Huehuetenango;x
10925;33;246;78;Quetzaltenango;x
10926;120;187;52;Retalhuleu;x
10927;22;115;157;Antigua Guatemala;x
10928;141;36;119;Jutiapa;x
10929;115;49;147;Siguatepeque;x
10930;184;174;210;Comayagua;x
10931;246;53;15;Tegucigalpa;x
10932;212;44;105;El Progreso;x
10933;67;119;69;Danli;x
10934;73;76;76;Juticalpa;x
10935;182;122;59;Tocoa;x
10936;232;67;113;Sonsonate;x
10937;153;130;229;Santa Ana;x
10938;206;97;157;San Miguel;x
10939;155;106;164;Chinandega;x
10940;212;214;32;Matagalpa;x
10941;143;27;12;Jinotega;x
10942;208;59;220;Juigalpa;x
10943;5;25;62;San Carlos;x
10944;135;60;241;Bluefields;x
10945;86;20;142;Karawala;x
10946;184;146;60;Liberia;x
10947;67;203;178;San Jose;x
10948;178;155;56;Bocas del Toro;x
10949;87;59;15;Serrania de Tabasara;x
10950;9;193;1;David;x
10951;80;84;252;Santiago;x
10952;228;104;33;La Chorrera;x
10953;222;165;19;Colon;x
10954;25;194;134;Meteti;x
10955;94;90;71;Serrania del Darien;x
10956;12;58;84;Nablus;x
10957;92;27;8;Baharly;x
10958;105;215;125;Rudbar;x
10959;106;68;139;Vanzevat;x
10960;77;103;36;Kazym-Mys;x
10961;185;113;214;Nadym;x
10962;159;179;11;Kunovatsky Taiga;x
10963;18;157;81;Artybash;x
10964;175;65;206;Sidorovsk;x
10965;86;145;129;Gunsan;x
10966;217;216;83;Yunhe;x
10967;7;49;179;Jiaxing;x
10968;163;84;122;Jalandhar;x
10969;63;177;98;Betapur;x
10970;84;228;140;Manjery;x
10971;240;171;173;Indira Bazar;x
10972;8;58;130;Camorta;x
10973;187;169;104;Leonora;x
10974;93;219;74;Boyatup;x
10975;207;207;42;Phoenix Islands;x
10976;184;47;127;Lakina;x
10977;235;216;236;Arutanga;x
10978;166;40;130;Atai;x
10979;209;135;113;Roto;x
10980;175;21;191;Nivano;x
10981;155;35;80;Omoka;x
10982;61;101;38;Napari;x
10983;109;70;191;Kahului;x
10984;240;151;199;Honolulu;x
10985;109;10;66;Kapa'a;x
10986;33;15;86;Taioha'e;x
10987;37;234;32;Hakahau;x
10988;230;5;129;Atuona;x
10989;149;39;177;Omoa;x
10990;227;203;136;Uturoa;x
10991;42;188;46;Mata'ura;x
10992;211;98;59;Tiputa;x
10993;57;108;12;Rotoava;x
10994;114;179;17;Tumukuru;x
10995;243;195;95;Rikitea;x
10996;69;12;226;Ascencion;x
10997;60;16;73;Tristan da Cunha;x
10998;176;222;38;Madalena;x
10999;119;58;57;Velas;x
11000;178;194;161;Ponta Delgada;x
11001;152;127;183;Sapo Rainforest;x
11002;233;51;96;Yeji;x
11003;144;71;132;Zouar;x
11004;175;136;174;Koro Toro;x
11005;176;11;141;Dongo;x
11006;95;153;73;Maun;x
11007;155;98;243;Mutsamudu;x
11008;21;32;2;Aldabra;x
11009;24;56;130;Naifaru;x
11010;81;246;108;Kelaa;x
11011;157;215;140;Thulhaadhoo;x
11012;137;42;70;Guraidhoo;x
11013;59;160;150;Madaveli;x
11014;106;154;55;Antarctic Islands;x
11015;28;193;141;Mussuco;x
11016;147;9;223;Sanikiluaq;x
11017;184;134;129;Pincher Creek;x
11018;14;93;183;Shuswap Lake;x
11019;103;111;236;Harrison Lake;x
11020;205;128;144;Cranbrook;x
11021;133;181;108;Oscoda;x
11022;56;1;132;Alpena;x
11023;124;154;165;Oneida;x
11024;38;162;143;Safford;x
11025;177;129;248;Yecorato;x
11026;144;183;183;Atrato Wetlands;x
11027;57;39;74;Jurado;x
11028;136;109;243;Quibdo;x
11029;65;53;22;San Juan Wetlands;x
11030;90;119;58;Nuqui;x
11031;96;215;87;Togoroma;x
11032;28;120;149;Manizales;x
11033;138;186;123;Caucasia;x
11034;85;97;56;Apartado;x
11035;228;117;85;Arboletes;x
11036;193;202;112;Paramillo;x
11037;14;224;110;Dabeiba;x
11038;64;206;26;Sincelejo;x
11039;159;111;249;Majagual;x
11040;67;83;103;Cerro San Lucas;x
11041;146;47;27;Bucaramanga;x
11042;64;16;32;Aguachica;x
11043;91;15;202;Pailitas;x
11044;174;66;188;Plato;x
11045;201;37;33;Becerril;x
11046;197;75;63;Bosconia;x
11047;92;71;56;Santa Marta;x
11048;51;94;63;Riohacha;x
11049;234;28;130;Sierra Nevada;x
11050;32;58;71;Sierra de Perija;x
11051;233;150;194;Sogamoso;x
11052;18;98;153;El Cocuy;x
11053;244;248;175;Pamplona;x
11054;162;166;243;Arauca;x
11055;238;11;161;Picapico;x
11056;141;143;218;Yopal;x
11057;44;150;183;Villavicencio;x
11058;24;103;226;Puerto Berrio;x
11059;207;167;70;La Dorada;x
11060;247;80;21;Yarumal;x
11061;113;40;18;Cerro Torra;x
11062;188;69;210;Pereira;x
11063;68;41;207;Girardot;x
11064;123;233;45;Las Hermosas;x
11065;230;65;253;Tinigua;x
11066;249;26;102;Chaparral;x
11067;117;234;160;Florencia;x
11068;202;172;108;Cali;x
11069;29;133;11;Buga;x
11070;165;1;192;Fallones de Cali;x
11071;165;187;210;Tumaco;x
11072;20;67;21;Mocoa;x
11073;80;118;48;Solita;x
11074;229;121;234;La Paya;x
11075;176;68;189;Machiques;x
11076;124;130;56;Encontrados;x
11077;46;1;105;Merida;x
11078;97;238;21;El Nula;x
11079;13;152;62;Tapo-Caparo;x
11080;151;147;21;Abejales;x
11081;233;134;75;Bruzual;x
11082;58;30;191;Apurito;x
11083;4;96;184;San Fernando;x
11084;142;47;146;Cariben;x
11085;213;148;253;Capanaparo-Cinaruco;x
11086;157;115;86;Morichalito;x
11087;204;127;152;Caicara del Orinoco;x
11088;251;244;62;Santa Rita;x
11089;166;113;18;Maripa;x
11090;95;73;68;Moitaco;x
11091;59;229;134;Corralito;x
11092;195;98;148;Zaraza;x
11093;88;72;98;Anaco;x
11094;131;149;31;Cupira;x
11095;207;126;199;Guatire;x
11096;232;200;116;San Juan de Los Morros;x
11097;8;117;147;San Carlos;x
11098;103;89;195;Arismendi;x
11099;116;154;52;Guanare;x
11100;74;142;196;San Felipe;x
11101;22;123;22;Puerto Cabello;x
11102;168;139;198;Punto Fijo;x
11103;36;119;239;Tocuyo;x
11104;6;64;54;Dabajuro;x
11105;217;225;163;Ciudad Ojeda;x
11106;60;78;66;El Cerron;x
11107;21;212;111;Carora;x
11108;81;252;113;Aguaro-Guariquito;x
11109;236;115;88;Achaguas;x
11110;17;48;55;Porlamar;x
11111;138;140;47;Cumana;x
11112;210;165;124;Cerro Tristeza;x
11113;117;197;138;Carupano;x
11114;219;242;172;Delta del Orinoco;x
11115;49;127;241;Arima;x
11116;178;125;49;Chaguanas;x
11117;68;96;227;Guyana City;x
11118;219;155;210;Sacupana;x
11119;194;223;93;Sierra Imataca;x
11120;166;232;205;Elorza;x
11121;41;10;19;Tirgua;x
11122;70;117;119;Bochinche;x
11123;46;195;189;Claritos;x
11124;218;181;211;El Rosario;x
11125;181;194;169;Las Claritas;x
11126;38;202;12;Kumarakapay;x
11127;42;181;142;Icabaru;x
11128;105;34;17;Uriman;x
11129;130;99;53;Canaima;x
11130;187;20;216;El Caura;x
11131;71;79;164;Tama Tama;x
11132;98;122;77;Viudita;x
11133;219;82;242;Yapacana;x
11134;244;200;156;Tiriquin;x
11135;68;86;51;Cacahual;x
11136;158;208;24;Maipures;x
11137;187;200;57;Mani;x
11138;74;104;107;Puerto Gaitan;x
11139;181;16;177;El Tuparro;x
11140;195;83;119;Sapuara;x
11141;106;95;117;Araguato;x
11142;96;219;29;El Retorno;x
11143;201;216;45;Huitoto;x
11144;64;4;179;Fitata;x
11145;116;199;38;Guaviare;x
11146;151;140;140;Cachorras;x
11147;88;24;21;Characa;x
11148;102;12;211;Arica;x
11149;33;36;194;Guacaya;x
11150;249;99;90;Acaricuara;x
11151;3;123;225;Morichal;x
11152;94;105;177;Charity;x
11153;147;153;111;Mabaruma;x
11154;14;141;201;Arakaka;x
11155;168;99;54;Bartica;x
11156;10;117;129;Issano;x
11157;180;39;219;Kokadai;x
11158;228;52;226;Guyanan Jungle;x
11159;111;249;52;Pubu;x
11160;63;70;186;Annai;x
11161;162;241;189;Kwakwani;x
11162;136;103;231;Dadanawa;x
11163;229;126;72;Guyanan Jungle;x
11164;108;25;90;Adelair;x
11165;105;215;216;Brokopondo;x
11166;91;123;12;Wageningen;x
11167;19;144;77;Bakhuis;x
11168;118;140;197;Witagron;x
11169;62;158;165;Moengo;x
11170;165;55;241;Pokigron;x
11171;156;172;126;Cajana;x
11172;171;56;136;Surinamese Jungle;x
11173;237;211;204;Kabalebo;x
11174;36;93;221;Mana;x
11175;200;163;38;Apatou;x
11176;56;115;85;Kourou;x
11177;164;116;237;Quanary;x
11178;179;0;248;Guyanan Amazon;x
11179;62;197;95;Pedra Pintada;x
11180;245;146;70;Tepequem;x
11181;45;154;143;Caracarai;x
11182;244;181;245;Figueiredo;x
11183;135;144;178;Itacoatiara;x
11184;198;164;223;Parintins;x
11185;95;190;117;Oriximina;x
11186;45;158;101;Prainha;x
11187;65;232;98;Almeirim;x
11188;86;151;36;Tartarugalzinho;x
11189;199;72;246;Amazon Delta;x
11190;197;87;66;Portel;x
11191;23;187;47;Maraba;x
11192;246;94;58;Pacaja;x
11193;188;67;196;Ruropolis;x
11194;188;5;240;Coata-Laranjal;x
11195;130;154;6;Itaituba;x
11196;151;230;89;Jacareacanga;x
11197;7;227;133;Apui;x
11198;94;169;196;Manicore;x
11199;138;106;108;Tapaua;x
11200;28;86;166;Humaita;x
11201;193;192;101;Porto Velho;x
11202;45;77;20;Abuna;x
11203;212;2;108;Rio Branca;x
11204;97;80;124;Xapuri;x
11205;215;7;25;Madureira;x
11206;28;132;88;Tarauca;x
11207;130;79;102;Cruzeiro do Sul;x
11208;137;10;214;Alto Rio Purus;x
11209;158;13;114;Puinawai;x
11210;202;205;26;Ibarra;x
11211;91;175;153;Valdez;x
11212;30;178;39;Lumbaqui;x
11213;201;83;91;Nueva Loja;x
11214;63;45;23;Cayambe Coca;x
11215;63;231;40;Santo Domingo;x
11216;45;1;238;Pedernales;x
11217;222;143;216;Cotacachi Cayapas;x
11218;117;42;77;Latacunga;x
11219;148;170;219;Quevedo;x
11220;183;58;101;Portoviejo;x
11221;222;65;76;Salinas;x
11222;190;138;113;Riobamba;x
11223;127;190;106;Puyo;x
11224;71;17;6;Logrono;x
11225;231;221;153;Loja;x
11226;113;3;24;Machala;x
11227;28;64;135;Sangay;x
11228;26;18;195;Yasuni;x
11229;110;8;167;Llanganates;x
11230;108;33;121;Pucacuro;x
11231;101;4;24;Saramuro;x
11232;171;25;73;Matses;x
11233;129;181;110;Tarapoto;x
11234;224;101;135;Moyobamba;x
11235;117;5;104;Pacaya Samiria;x
11236;153;44;60;Jaen;x
11237;88;101;248;Talara;x
11238;38;113;85;Sullana;x
11239;160;29;194;Chulucanas;x
11240;241;50;24;Cutervo;x
11241;9;236;125;Huamachuco;x
11242;36;59;213;Abiseo;x
11243;248;231;68;Yanayacu;x
11244;144;1;20;Yanachanga;x
11245;213;100;188;Tingo Maria;x
11246;121;1;61;Huascaran;x
11247;94;30;18;Otuzco;x
11248;23;158;71;Huacho;x
11249;153;87;93;Cerro de Pasco;x
11250;93;4;70;Tarma;x
11251;75;38;38;Huancayo;x
11252;136;194;186;Satipo;x
11253;231;122;236;Murunahua;x
11254;242;122;51;Ayacucho;x
11255;117;17;209;Pisco;x
11256;165;232;83;Ica;x
11257;132;31;18;Yauyos-Cochas;x
11258;104;59;232;Cutivireni;x
11259;148;41;142;Otishi;x
11260;225;90;123;Kiteni;x
11261;190;27;138;Salcantay;x
11262;132;104;178;Huanca Sancos;x
11263;98;113;28;Chala;x
11264;126;175;43;Cotahuasi;x
11265;11;33;67;Sicuani;x
11266;45;94;1;Espinar;x
11267;235;64;192;Juliaca;x
11268;189;108;125;Ilo;x
11269;226;25;76;Tacna;x
11270;57;247;201;Moquegua;x
11271;184;233;100;Mazuko;x
11272;13;205;79;Mavila;x
11273;11;123;23;Inava;x
11274;168;130;243;Sena;x
11275;78;26;8;Bahuaja Sonene;x
11276;27;61;165;Barranca;x
11277;22;62;3;Riberalta;x
11278;47;180;172;Capacabana;x
11279;77;96;7;Manuripi;x
11280;124;64;184;Yata;x
11281;150;201;33;Estani;x
11282;252;237;42;Achacachi;x
11283;171;235;116;Apolo;x
11284;63;42;210;Caranavi;x
11285;193;128;13;Ancohuma;x
11286;61;223;200;Madidi;x
11287;241;46;142;Camiare;x
11288;117;206;12;Yucumo;x
11289;166;1;223;Isiboro;x
11290;86;194;28;Oruro;x
11291;160;46;140;Aiquile;x
11292;45;78;158;Challapata;x
11293;173;86;246;Tahua;x
11294;18;56;17;Tupiza;x
11295;226;2;242;Camargo;x
11296;117;18;250;Villamontes;x
11297;232;152;38;Camiri;x
11298;190;246;193;Monteagudo;x
11299;55;72;219;Cerro Photula;x
11300;225;28;63;Vallegrande;x
11301;210;15;143;Abapo;x
11302;111;63;166;Yapacani;x
11303;206;246;72;Carrasco;x
11304;22;154;172;Montero;x
11305;191;135;166;Yaguaru;x
11306;119;113;122;San Ramon;x
11307;227;140;3;Paquio;x
11308;87;20;155;Gayos;x
11309;133;100;116;Chochis;x
11310;155;125;7;San Matias;x
11311;38;68;88;Bella Vista;x
11312;192;254;213;Rios Blanco Y Negro;x
11313;18;178;166;Gran Chaco Kaa-lya;x
11314;32;69;225;Putre;x
11315;16;20;171;Las Vicunas;x
11316;88;223;143;Tocopilla;x
11317;22;51;118;Pica;x
11318;32;74;252;Atacama Desert;x
11319;162;189;182;Taltal;x
11320;196;216;85;Caldera;x
11321;191;201;150;Vallenar;x
11322;0;239;42;Los Huascoaltinos;x
11323;251;13;104;Ovalle;x
11324;28;160;94;The Andes;x
11325;65;200;158;Los Vilos;x
11326;186;248;152;Valparaiso;x
11327;64;128;68;San Felipe;x
11328;32;17;86;The Andes;x
11329;235;131;250;Rancagua;x
11330;146;170;232;Curico;x
11331;159;181;122;Linares;x
11332;91;171;183;Pichilemu;x
11333;247;204;45;Talca;x
11334;208;91;203;Constitucion;x
11335;174;152;187;Chillan;x
11336;106;4;226;The Andes;x
11337;58;122;251;Los Angeles;x
11338;237;119;98;Lebu;x
11339;28;218;52;Temuco;x
11340;20;136;244;Valdivia;x
11341;118;217;164;Villarica;x
11342;203;24;226;Osorno;x
11343;201;215;184;Castro;x
11344;218;83;33;Valdiviana;x
11345;252;189;52;The Andes;x
11346;184;251;150;Hualaihue;x
11347;199;37;197;Guaitecas;x
11348;241;51;30;Coyhaique;x
11349;43;244;209;Gral Carrera;x
11350;114;65;166;The Andes;x
11351;212;59;89;Rio Tranquilo;x
11352;83;106;170;Tortel;x
11353;171;155;76;Laguna San Rafael;x
11354;174;116;249;Tehuelches;x
11355;96;101;80;Punta Arenas;x
11356;126;43;8;Punta Delgada;x
11357;8;177;156;Primavera;x
11358;180;172;57;Cameron;x
11359;104;55;13;Tolhuin;x
11360;101;76;27;Ushuaia;x
11361;57;9;119;Mariqueta;x
11362;131;71;146;Chartres;x
11363;30;135;177;Gaypon;x
11364;134;182;241;Lago Argentino;x
11365;10;193;210;Lago Viedma;x
11366;55;165;240;Lago San Martin;x
11367;10;131;254;Lago Pueyrredon;x
11368;36;155;232;Lago Musters;x
11369;17;117;243;Andes Lakes;x
11370;58;164;253;Andes Lakes;x
11371;201;184;27;El Calafate;x
11372;45;149;131;La Leona;x
11373;40;18;217;Tamel Aike;x
11374;82;84;184;Rio Chico;x
11375;217;188;8;La Manchuria;x
11376;218;83;251;Puerto San Julian;x
11377;124;246;172;Punta Medanosa;x
11378;37;112;101;Facundo;x
11379;176;213;159;Las Heras;x
11380;184;67;94;Tecka;x
11381;221;179;140;Los Altares;x
11382;174;54;129;Camarones;x
11383;7;67;84;Las Plumas;x
11384;182;22;102;Gastre;x
11385;124;223;90;Maquinchao;x
11386;23;163;96;Valcheta;x
11387;124;214;12;Puerto Madryn;x
11388;48;117;163;Puerto Lobos;x
11389;149;37;194;Choele Choel;x
11390;119;34;142;Viedma;x
11391;66;84;206;Villalonga;x
11392;35;45;205;La Adela;x
11393;23;185;46;Tunuyan;x
11394;100;71;91;Santa Isabel;x
11395;182;250;132;Huinca Renanco;x
11396;126;139;247;Venado Tuerto;x
11397;98;184;111;Junin;x
11398;169;31;52;Trenque Lauquen;x
11399;165;24;252;Pergamino;x
11400;149;168;113;Tres Arroyos;x
11401;120;52;169;Mar del Plata;x
11402;27;50;173;Santa Teresita;x
11403;191;93;8;La Plata;x
11404;245;169;121;Azul;x
11405;127;108;29;Pigue;x
11406;237;7;197;Gualeguaychu;x
11407;116;40;99;Concordia;x
11408;88;93;208;Parana;x
11409;88;32;194;Rafaela;x
11410;147;27;23;Reconquista;x
11411;127;94;192;Mercedes;x
11412;229;252;97;Puerto Iguazu;x
11413;111;211;251;Laguna Mar Chiquita;x
11414;130;57;231;Miramar;x
11415;181;65;130;Villa Maria;x
11416;161;61;172;Anatuya;x
11417;96;102;89;Sumampa;x
11418;234;202;206;Chilecito;x
11419;144;46;149;Fiambala;x
11420;183;27;228;Cafayate;x
11421;70;20;77;Recreo;x
11422;189;170;143;Salta;x
11423;189;100;161;Catua;x
11424;121;57;191;Oran;x
11425;53;162;143;Quemado;x
11426;148;195;38;Yacuiba;x
11427;146;123;116;La Fortuna;x
11428;227;223;208;Quimili;x
11429;236;247;122;Durazno;x
11430;138;95;35;Melo;x
11431;121;217;109;Punta del Diablo;x
11432;7;59;59;Rivera;x
11433;195;139;203;Artigas;x
11434;115;191;97;Tacuarembo;x
11435;50;38;29;Minas;x
11436;33;47;64;Pelotas;x
11437;69;254;133;Porto Alegre;x
11438;39;4;217;Caxias do Sul;x
11439;78;56;190;Chapeco;x
11440;125;60;229;Uruguaiana;x
11441;50;119;69;Alegrete;x
11442;109;193;15;Bage;x
11443;150;196;136;Ijui;x
11444;28;16;38;Cachoeira do Sul;x
11445;198;69;13;Lages;x
11446;166;239;14;Criciuma;x
11447;123;103;211;Joinville;x
11448;36;29;154;Cacador;x
11449;198;185;26;Umuarama;x
11450;46;28;27;Maringa;x
11451;179;183;45;Londrina;x
11452;155;22;131;Bauru;x
11453;118;79;233;Peruibe;x
11454;207;226;14;Uberaba;x
11455;238;38;33;Ribeiro Preto;x
11456;188;163;18;Franca;x
11457;72;72;177;Uba;x
11458;161;35;85;Barbacena;x
11459;219;213;188;Serra;x
11460;97;94;104;Valadares;x
11461;26;46;19;Divinopolis;x
11462;244;112;1;Patos de Minas;x
11463;221;94;193;Araguari;x
11464;235;12;235;Ituiutaba;x
11465;115;221;217;Jatai;x
11466;81;213;52;Aracatuba;x
11467;76;153;119;Dracena;x
11468;234;91;190;Dourados;x
11469;252;130;162;Jardim;x
11470;50;142;88;Rondonopolis;x
11471;211;67;170;Tangara da Serra;x
11472;59;17;50;Juina;x
11473;150;186;216;Vilhena;x
11474;148;130;55;Ariquemes;x
11475;76;186;127;Guajara-Mirim;x
11476;55;5;89;Aripuana;x
11477;200;63;155;Primavera do Leste;x
11478;170;149;244;Sorriso;x
11479;13;20;163;Peixoto de Azevedo;x
11480;67;132;29;Vila Rica;x
11481;57;72;89;Redencao;x
11482;228;58;146;Parauapebas;x
11483;106;238;60;Guarai;x
11484;248;143;110;Imperatriz;x
11485;142;207;91;Paragominas;x
11486;153;155;136;Ananindeua;x
11487;225;205;198;Braganca;x
11488;20;221;146;Castanhal;x
11489;173;64;108;Santa Ines;x
11490;213;126;47;Bacabal;x
11491;77;73;159;Crateus;x
11492;114;86;241;Sobral;x
11493;215;78;252;Piripiri;x
11494;37;223;0;Mossoro;x
11495;67;138;201;Campina Grande;x
11496;204;106;89;Caruaru;x
11497;210;18;99;Paulo Alfonso;x
11498;44;87;106;Garanhuns;x
11499;180;8;166;Arapiraca;x
11500;5;141;35;Petrolina;x
11501;243;184;247;Feira de Santana;x
11502;188;56;146;Jequie;x
11503;91;52;175;Vitoria da Conquista;x
11504;89;58;114;Guanambi;x
11505;0;201;165;Cocos;x
11506;19;178;31;Formosa;x
11507;151;155;137;Goiania;x
11508;87;13;122;Campos Belos;x
11509;106;130;175;Curvelo;x
11510;175;28;198;Teixeira de Freitas;x
11511;75;84;15;Teofilo Otoni;x
11512;85;205;4;Sao Mateus;x
11513;208;27;176;Hernandarias;x
11514;186;240;72;Caaguazu;x
11515;68;251;48;Curuguaty;x
11516;212;87;57;Horqueta;x
11517;57;128;8;Fuerte Olimpo;x
11518;95;108;167;San Estanislao;x
11519;40;24;63;Golondrina;x
11520;170;137;104;Villa Hayes;x
11521;231;249;87;Tezen;x
11522;38;38;29;Ochoa;x
11523;151;215;216;Coast of Marmaris;x
11524;0;138;187;Turkish-Cyrenaican Equidistance;x
11525;83;153;200;Gulf of Antioch;x
11526;200;214;240;Cyprus Southern Coast;x
11527;99;198;222;Cyprus Western Coast;x
11528;96;230;202;Syrian Coast;x
11529;17;142;220;East Mediterranean;x
11530;71;210;199;Suez;x
11531;151;237;223;Nile Delta;x
11532;65;220;250;Southwest Rhodesian Coast;x
11533;58;202;250;South Cretian Coast;x
11534;20;158;187;South Ionian Sea;x
11535;59;220;250;Foggia Coast;x
11536;64;234;216;Dalmatian Coast;x
11537;92;208;234;Pescaran Coast;x
11538;86;242;237;Vastoan Coast;x
11539;10;213;247;Riminian Coast;x
11540;102;251;251;Istrian Coast;x
11541;81;237;215;Dalmatian Coast;x
11542;12;218;199;Mediterranean Sea;x
11543;31;233;217;Tripolitanian Coast;x
11544;96;220;172;Malta Sea;x
11545;31;155;244;Southern Sicilian Coast;x
11546;14;155;203;East Tunisian Coast;x
11547;20;211;209;South Tyrrhenian Sea;x
11548;40;224;192;Northern Sicilian Coast;x
11549;52;190;252;Bay of Cosenza;x
11550;31;114;204;Roman Coast;x
11551;76;193;223;Corsican Strait;x
11552;113;226;239;East Corsican Coast;x
11553;1;201;183;East Sardinian Coast;x
11554;83;242;237;West Corsican Coast;x
11555;39;105;237;North Italian Coast;x
11556;122;209;246;Annaban Coast;x
11557;120;216;220;Norwegian Fjords;x
11558;96;171;210;Norwegian Sea;x
11559;39;136;212;Norwegian Sea;x
11560;0;252;242;Norwegian Sea;x
11561;118;180;253;Greenland Sea;x
